outcome,source_excel_row,uuid,status,decision,score,markers,raw_gap_hypothesis,raw_fields_json,rationale
FP,372,wnrpywjd9vcwejxx,3,DISCARD,0.861,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/CC8Pm,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 7, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 2, ""brand_rating_high_8_10"": 14, ""open_count"": 6, ""open_topic_count"": 2, ""qtime"": 4224.993}","q11othr1: repeated same text across 7 entries; q11othr2: repeated same text across 7 entries; q11othr4: other equipment text appears off-prompt (""Stucco machine""); q11othr5: other equipment text appears off-prompt (""Stucco machine"") | Protective: q11othr1: plausible equipment/brand other-specify; q11othr2: plausible equipment/brand other-specify; q30_2026r6oe: plausible switching/loyalty reason"
FP,1562,9ar45t4hbpy39uxr,3,DISCARD,0.861,"qualified,/BRANDS2RATEQuota/W0MBO,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/J4v3E,/ChannelQuota/HD or OPE dealers/PHc09,/GenderQuota/GKGGU/PGQDJ,/BRANDS2RATEQuota/Jbd7Y,20260310_09:13_v2,/TotalQuota/Total,/RegionQuota/Y3p09",pro/classification branch signal,"{""is_pro"": true, ""is_consumer"": false, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 13, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 2, ""brand_rating_high_8_10"": 29, ""open_count"": 6, ""open_topic_count"": 1, ""qtime"": 1246.921}","q11othr1: other equipment text appears off-prompt (""Any and all""); q11othr4: other equipment text appears off-prompt (""Any and all""); q14r6oe: one-word weak text; q29: ad recall answer not Echo/OPE-specific (""Weed eaters"") | Protective: qc5: concrete recent OPE/lawn project; brand chain includes recognizable OPE brands; adequate timing plus grounded project open-end"
FP,552,yufba4dy0y9y11sm,3,DISCARD,0.852,"qualified,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/zNbns,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 4, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 16, ""open_count"": 5, ""open_topic_count"": 1, ""qtime"": 648.087}","q11othr4: other equipment text appears off-prompt (""Whatever other kind of equipment we might need""); q11othr5: other equipment text appears off-prompt (""Whatever other equipment we can might need""); q11othr6: other equipment text appears off-prompt (""Any other equipment we might need""); q19_2026othr1: repeated same text across 12 entries | Protective: q11othr4: personal/topical phrasing; q11othr5: personal/topical phrasing; q11othr6: personal/topical phrasing"
FP,1248,jh6hb2k1dxjxavyz,3,DISCARD,0.852,"qualified,/BRANDS2RATEQuota/Jbd7Y,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 8, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 6, ""brand_rating_high_8_10"": 20, ""open_count"": 5, ""open_topic_count"": 1, ""qtime"": 1312.176}","q11othr1: other equipment text appears off-prompt (""Flame thrower""); q11othr2: other equipment text appears off-prompt (""Drill""); q11othr2: one-word weak text; q11othr3: one-word weak text | Protective: q11othr3: plausible equipment/brand other-specify; q11othr5: plausible equipment/brand other-specify; brand chain includes recognizable OPE brands"
FP,1427,q7yf6xtacrjvb4kn,3,DISCARD,0.852,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/N5D6j,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 5, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 32, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 556.081}","q11othr4: other equipment text appears off-prompt (""Mowers""); q11othr4: one-word weak text; qc5: recent project answer weak/off-topic (""Installing a fountain in the backyard required power tools like the us""); q29: low ad recall but plausible | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,63,hxqx7gq66snakm2w,3,DISCARD,0.835,"qualified,/CONAgeQuota/qikxx,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 7, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 25, ""open_count"": 4, ""open_topic_count"": 1, ""qtime"": 915.426}","q11othr4: other equipment text appears off-prompt (""all""); q11othr4: one-word weak text; q11othr5: other equipment text appears off-prompt (""all""); q11othr5: one-word weak text | Protective: qc5: concrete recent OPE/lawn project; brand chain includes recognizable OPE brands; adequate timing plus grounded project open-end"
FP,1047,1tyveh5maz76nehh,3,DISCARD,0.835,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",fragmented brand share allocation | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 10, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 8, ""brand_rating_high_8_10"": 28, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 1802.642}","q11othr4: other equipment text appears off-prompt (""Flame thrower""); q11othr5: other equipment text appears off-prompt (""Nail gun""); q11othr6: other equipment text appears off-prompt (""Jackhammer""); q11othr6: one-word weak text | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1332,g49fx9gej2mxa1j5,3,DISCARD,0.835,"qualified,/CONAgeQuota/qikxx,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 10, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 9, ""brand_rating_high_8_10"": 32, ""open_count"": 4, ""open_topic_count"": 1, ""qtime"": 562.158}","q11othr4: placeholder/non-answer ""None""; q11othr5: placeholder/non-answer ""None""; q11othr6: placeholder/non-answer ""None"" | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1363,sdtzt7puz5z7tr4v,3,DISCARD,0.835,"qualified,/BRANDS2RATEQuota/gvZBa,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",Ariens/brand quota condition | fragmented brand share allocation | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 15, ""brand_rating_high_8_10"": 32, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 1340.482}","q11othr1: placeholder/non-answer ""N/A""; q11othr4: placeholder/non-answer ""N/A""; q19_2026othr1: placeholder/non-answer ""N/A"" | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; adequate timing plus grounded project open-end"
FP,824,xjx5v0p19bsqbwps,3,DISCARD,0.826,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 7, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 5, ""brand_rating_high_8_10"": 31, ""open_count"": 6, ""open_topic_count"": 3, ""qtime"": 2557.9}","q11othr1: other equipment text appears off-prompt (""Johdeeren""); q11othr1: one-word weak text; q11othr5: repeated same text across 5 entries; q11othr6: other equipment text appears off-prompt (""Black and Decker"") | Protective: q11othr4: plausible equipment/brand other-specify; q11othr5: plausible equipment/brand other-specify; qc5: concrete recent OPE/lawn project"
FP,82,gug7tghcdthptzwg,3,DISCARD,0.817,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/gvZBa,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5,/RegionQuota/Y3p09",Ariens/brand quota condition | fragmented brand share allocation | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 14, ""brand_rating_high_8_10"": 32, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 845.292}","q11othr2: other equipment text appears off-prompt (""String Trimmers""); q11othr4: other equipment text appears off-prompt (""Leaf Blowers""); q11othr4: repeated same text across 7 entries; qc5: recent project answer weak/off-topic (""Spring CTree Maintenance I like this and good service provider"") | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
